tab 	pmag_specimens																				
er_citation_names	er_expedition_name	er_site_name	er_sample_name	er_location_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	Botswana 2012	Rapitsane Sill	PW10-4	Botswana	PW10-4b	PW10-4b:LP-DIR-T	hargrave 2014-07-09 17:18:09	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	673	373	K		u	19.6	344.4	l	26.1	4.9	7	0
This study	Botswana 2012	Rapitsane Sill	PW10-4	Botswana	PW10-4b	PW10-4b:LP-DIR-T	hargrave 2014-07-09 17:18:09	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	673	373	K		u	19.6	343.7	l	19.4	4.9	7	100
This study	Botswana 2012	Rapitsane Sill	PW10-5	Botswana	PW10-5b	PW10-5b:LP-DIR-T	hargrave 2014-07-09 17:19:43	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	723	373	K		u	56.1	141.8	l	13.8	2.6	9	-1
This study	Botswana 2012	Rapitsane Sill	PW10-5	Botswana	PW10-5b	PW10-5b:LP-DIR-T	hargrave 2014-07-09 17:19:43	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	723	373	K		u	56.1	344.3	l	34	2.6	9	0
This study	Botswana 2012	Rapitsane Sill	PW10-5	Botswana	PW10-5b	PW10-5b:LP-DIR-T	hargrave 2014-07-09 17:19:43	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	723	373	K		u	56.1	343.3	l	27.2	2.6	9	100
This study	Botswana 2012	Rapitsane Sill	PW10-6	Botswana	PW10-6b	PW10-6b:LP-DIR-T	hargrave 2014-07-09 17:21:15	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	748	373	K		u	65.4	135.1	l	25.3	2.7	10	-1
This study	Botswana 2012	Rapitsane Sill	PW10-6	Botswana	PW10-6b	PW10-6b:LP-DIR-T	hargrave 2014-07-09 17:21:15	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	748	373	K		u	65.4	330.7	l	48	2.7	10	0
This study	Botswana 2012	Rapitsane Sill	PW10-6	Botswana	PW10-6b	PW10-6b:LP-DIR-T	hargrave 2014-07-09 17:21:15	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	748	373	K		u	65.4	330.7	l	41	2.7	10	100
This study	Botswana 2012	Masama 1 Sill	PW34-1	Botswana	PW34-1b	PW34-1b:LP-DIR-T	hargrave 2014-08-04 16:57:41	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	673	373	K		u	33.5	326.2	l	-80.2	4.7	7	-1
This study	Botswana 2012	Masama 1 Sill	PW34-1	Botswana	PW34-1b	PW34-1b:LP-DIR-T	hargrave 2014-08-04 16:57:41	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	673	373	K		u	33.5	285.6	l	-83.3	4.7	7	0
This study	Botswana 2012	Masama 1 Sill	PW34-1	Botswana	PW34-1b	PW34-1b:LP-DIR-T	hargrave 2014-08-04 16:57:41	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	673	373	K		u	33.5	232.5	l	-80.1	4.7	7	100
This study	Botswana 2012	Masama 1 Sill	PW34-2	Botswana	PW34-2b	PW34-2b:LP-DIR-T	hargrave 2014-08-04 16:59:11	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	573	473	K		u	27.6	34.1	l	-35.4	3.1	3	-1
This study	Botswana 2012	Masama 1 Sill	PW34-2	Botswana	PW34-2b	PW34-2b:LP-DIR-T	hargrave 2014-08-04 16:59:11	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	573	473	K		u	27.6	159.6	l	-45.7	3.1	3	0
This study	Botswana 2012	Masama 1 Sill	PW34-2	Botswana	PW34-2b	PW34-2b:LP-DIR-T	hargrave 2014-08-04 16:59:11	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	573	473	K		u	27.6	163.1	l	-38.7	3.1	3	100
This study	Botswana 2012	Masama 1 Sill	PW34-3	Botswana	PW34-3b	PW34-3b:LP-DIR-T	hargrave 2014-08-04 17:00:40	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	723	373	K		u	18.6	38.9	l	-70.9	6.5	8	-1
This study	Botswana 2012	Masama 1 Sill	PW34-3	Botswana	PW34-3b	PW34-3b:LP-DIR-T	hargrave 2014-08-04 17:00:40	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	723	373	K		u	18.6	270.1	l	-77.2	6.5	8	0
This study	Botswana 2012	Masama 1 Sill	PW34-3	Botswana	PW34-3b	PW34-3b:LP-DIR-T	hargrave 2014-08-04 17:00:40	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	723	373	K		u	18.6	241.7	l	-73.7	6.5	8	100
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	hargrave 2014-08-04 17:02:11	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	723	473	K		u	53.4	17.6	l	-9	4.8	6	-1
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	hargrave 2014-08-04 17:02:11	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	723	473	K		u	53.4	98.3	l	-24.2	4.8	6	0
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	hargrave 2014-08-04 17:02:11	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	723	473	K		u	53.4	101.9	l	-24.2	4.8	6	100
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	hargrave 2014-08-04 17:03:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	793	423	K		u	46.5	34.9	l	-12.7	5.6	10	-1
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	hargrave 2014-08-04 17:03:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	793	423	K		u	46.5	98.6	l	-24.8	5.6	10	0
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	hargrave 2014-08-04 17:03:45	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	793	423	K		u	46.5	102.3	l	-24.8	5.6	10	100
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	hargrave 2014-08-04 17:05:23	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	748	423	K		u	45.7	307.5	l	-16.7	7.9	9	-1
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	hargrave 2014-08-04 17:05:23	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	748	423	K		u	45.7	103.2	l	-23.1	7.9	9	0
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	hargrave 2014-08-04 17:05:23	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	748	423	K		u	45.7	106.5	l	-22.5	7.9	9	100
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	hargrave 2014-08-04 17:17:38	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	723	373	K		u	7.2	158.2	l	-23.4	7.4	9	-1
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	hargrave 2014-08-04 17:17:38	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	723	373	K		u	7.2	183.2	l	-4.7	7.4	9	0
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	hargrave 2014-08-04 17:17:38	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	723	373	K		u	7.2	183.2	l	3.2	7.4	9	100
This study	Botswana 2012	Masama 2 Sill	PW36-1	Botswana	PW36-1b	PW36-1b:LP-DIR-T	hargrave 2014-08-04 17:08:37	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	723	423	K		u	26.5	56.2	l	17.5	12	8	-1
This study	Botswana 2012	Masama 2 Sill	PW36-1	Botswana	PW36-1b	PW36-1b:LP-DIR-T	hargrave 2014-08-04 17:08:37	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	723	423	K		u	26.5	141.9	l	8.3	12	8	0
This study	Botswana 2012	Masama 2 Sill	PW36-1	Botswana	PW36-1b	PW36-1b:LP-DIR-T	hargrave 2014-08-04 17:08:37	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	723	423	K		u	26.5	140.8	l	13.5	12	8	100
This study	Botswana 2012	Masama 2 Sill	PW36-2	Botswana	PW36-2b	PW36-2b:LP-DIR-T	hargrave 2014-08-04 17:10:17	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	723	423	K		u	27.6	332.3	l	32.6	12	8	-1
This study	Botswana 2012	Masama 2 Sill	PW36-2	Botswana	PW36-2b	PW36-2b:LP-DIR-T	hargrave 2014-08-04 17:10:17	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	723	423	K		u	27.6	145.2	l	15.5	12	8	0
This study	Botswana 2012	Masama 2 Sill	PW36-2	Botswana	PW36-2b	PW36-2b:LP-DIR-T	hargrave 2014-08-04 17:10:17	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	723	423	K		u	27.6	143.3	l	21	12	8	100
This study	Botswana 2012	Masama 2 Sill	PW36-3	Botswana	PW36-3b	PW36-3b:LP-DIR-T	hargrave 2014-08-11 12:08:09	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	723	373	K		u	151.4	24.6	l	0.9	15.8	7	-1
This study	Botswana 2012	Masama 2 Sill	PW36-3	Botswana	PW36-3b	PW36-3b:LP-DIR-T	hargrave 2014-08-11 12:08:09	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	723	373	K		u	151.4	354.2	l	-14.5	15.8	7	0
This study	Botswana 2012	Masama 2 Sill	PW36-3	Botswana	PW36-3b	PW36-3b:LP-DIR-T	hargrave 2014-08-11 12:08:09	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	723	373	K		u	151.4	353.4	l	-22.2	15.8	7	100
This study	Botswana 2012	Masama 2 Sill	PW36-4	Botswana	PW36-4b	PW36-4b:LP-DIR-T	hargrave 2014-08-04 17:13:25	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	623	373	K		u	114.9	305.3	l	5.2	11.9	5	-1
This study	Botswana 2012	Masama 2 Sill	PW36-4	Botswana	PW36-4b	PW36-4b:LP-DIR-T	hargrave 2014-08-04 17:13:25	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	623	373	K		u	114.9	307.7	l	-3.5	11.9	5	0
This study	Botswana 2012	Masama 2 Sill	PW36-4	Botswana	PW36-4b	PW36-4b:LP-DIR-T	hargrave 2014-08-04 17:13:25	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	623	373	K		u	114.9	307	l	-7.1	11.9	5	100
This study	Botswana 2012	Masama 2 Sill	PW36-5	Botswana	PW36-5b	PW36-5b:LP-DIR-T	hargrave 2014-08-04 17:14:54	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	723	423	K		u	53.3	219.8	l	-34.1	5.8	8	-1
This study	Botswana 2012	Masama 2 Sill	PW36-5	Botswana	PW36-5b	PW36-5b:LP-DIR-T	hargrave 2014-08-04 17:14:54	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	723	423	K		u	53.3	65.9	l	-18.9	5.8	8	0
This study	Botswana 2012	Masama 2 Sill	PW36-5	Botswana	PW36-5b	PW36-5b:LP-DIR-T	hargrave 2014-08-04 17:14:54	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	723	423	K		u	53.3	68.5	l	-23.3	5.8	8	100
This study	Botswana 2012	Masama 3 Sill	PW37-2	Botswana	PW37-2b	PW37-2b:LP-DIR-T	hargrave 2014-07-14 17:04:21	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	748	423	K		u	100.4	247	l	0.2	4.6	9	-1
This study	Botswana 2012	Masama 3 Sill	PW37-2	Botswana	PW37-2b	PW37-2b:LP-DIR-T	hargrave 2014-07-14 17:04:21	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	748	423	K		u	100.4	318.8	l	6.7	4.6	9	0
This study	Botswana 2012	Masama 3 Sill	PW37-2	Botswana	PW37-2b	PW37-2b:LP-DIR-T	hargrave 2014-07-14 17:04:21	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	748	423	K		u	100.4	319.2	l	1.7	4.6	9	100
This study	Botswana 2012	Masama 3 Sill	PW37-5	Botswana	PW37-5b	PW37-5b:LP-DIR-T	hargrave 2014-07-14 17:07:18	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	573	323	K		u	107.2	230.2	l	-58.6	7.2	4	-1
This study	Botswana 2012	Masama 3 Sill	PW37-5	Botswana	PW37-5b	PW37-5b:LP-DIR-T	hargrave 2014-07-14 17:07:18	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	573	323	K		u	107.2	4.8	l	-49.2	7.2	4	0
This study	Botswana 2012	Masama 3 Sill	PW37-5	Botswana	PW37-5b	PW37-5b:LP-DIR-T	hargrave 2014-07-14 17:07:18	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	573	323	K		u	107.2	3.7	l	-57.1	7.2	4	100
This study	Botswana 2012	Masama 3 Sill	PW37-6	Botswana	PW37-6b	PW37-6b:LP-DIR-T	hargrave 2014-07-14 17:08:46	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	523	323	K		u	92.9	265	l	-61.6	7.8	3	-1
This study	Botswana 2012	Masama 3 Sill	PW37-6	Botswana	PW37-6b	PW37-6b:LP-DIR-T	hargrave 2014-07-14 17:08:46	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	523	323	K		u	92.9	4.9	l	-58	7.8	3	0
This study	Botswana 2012	Masama 3 Sill	PW37-6	Botswana	PW37-6b	PW37-6b:LP-DIR-T	hargrave 2014-07-14 17:08:46	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	523	323	K		u	92.9	3.3	l	-66	7.8	3	100
This study	Botswana 2012	Masama 3 Sill	PW37-7	Botswana	PW37-7b	PW37-7b:LP-DIR-T	hargrave 2014-07-14 17:10:16	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	723	623	K		u	69.1	53.5	l	-4.9	6.9	3	-1
This study	Botswana 2012	Masama 3 Sill	PW37-7	Botswana	PW37-7b	PW37-7b:LP-DIR-T	hargrave 2014-07-14 17:10:16	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	723	623	K		u	69.1	116	l	-10.8	6.9	3	0
This study	Botswana 2012	Masama 3 Sill	PW37-7	Botswana	PW37-7b	PW37-7b:LP-DIR-T	hargrave 2014-07-14 17:10:16	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	723	623	K		u	69.1	117.3	l	-8.5	6.9	3	100
This study	Botswana 2012	Dibete Kop Sill	PW38-5	Botswana	PW38-5b	PW38-5b:LP-DIR-T	hargrave 2014-08-04 17:36:16	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.0.2	748	423	K		u	31.6	255.9	l	13.1	6.8	9	-1
This study	Botswana 2012	Dibete Kop Sill	PW38-5	Botswana	PW38-5b	PW38-5b:LP-DIR-T	hargrave 2014-08-04 17:36:16	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.0.2	748	423	K		u	31.6	262.3	l	18.5	6.8	9	0
This study	Botswana 2012	Dibete Kop Sill	PW38-5	Botswana	PW38-5b	PW38-5b:LP-DIR-T	hargrave 2014-08-04 17:36:16	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.0.2	748	423	K		u	31.6	262.3	l	18.5	6.8	9	100
This study	Botswana 2012	Dibete Kop Sill	PW38-6	Botswana	PW38-6b	PW38-6b:LP-DIR-T	hargrave 2014-08-04 17:37:50	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.0.2	623	423	K		u	53.8	267.1	l	-22.8	4.3	5	-1
This study	Botswana 2012	Dibete Kop Sill	PW38-6	Botswana	PW38-6b	PW38-6b:LP-DIR-T	hargrave 2014-08-04 17:37:50	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.0.2	623	423	K		u	53.8	262.2	l	-16.1	4.3	5	0
This study	Botswana 2012	Dibete Kop Sill	PW38-6	Botswana	PW38-6b	PW38-6b:LP-DIR-T	hargrave 2014-08-04 17:37:50	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.0.2	623	423	K		u	53.8	262.2	l	-16.1	4.3	5	100
This study	Botswana 2012	Marseilles Hill Sill	PW39-1	Botswana	PW39-1b	PW39-1b:LP-DIR-T	hargrave 2014-08-04 17:39:28	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.0.2	573	423	K		u	45.2	261.9	l	-73	4.3	4	-1
This study	Botswana 2012	Marseilles Hill Sill	PW39-1	Botswana	PW39-1b	PW39-1b:LP-DIR-T	hargrave 2014-08-04 17:39:28	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.0.2	573	423	K		u	45.2	34.7	l	-67.3	4.3	4	0
This study	Botswana 2012	Marseilles Hill Sill	PW39-1	Botswana	PW39-1b	PW39-1b:LP-DIR-T	hargrave 2014-08-04 17:39:28	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.0.2	573	423	K		u	45.2	34.7	l	-67.3	4.3	4	100
This study	Botswana 2012	Marseilles Hill Sill	PW39-2	Botswana	PW39-2b	PW39-2b:LP-DIR-T	hargrave 2014-08-04 17:41:25	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.0.2	473	323	K		u	40.1	257.5	l	-73.6	5	4	-1
This study	Botswana 2012	Marseilles Hill Sill	PW39-2	Botswana	PW39-2b	PW39-2b:LP-DIR-T	hargrave 2014-08-04 17:41:25	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.0.2	473	323	K		u	40.1	26.6	l	-67	5	4	0
This study	Botswana 2012	Marseilles Hill Sill	PW39-2	Botswana	PW39-2b	PW39-2b:LP-DIR-T	hargrave 2014-08-04 17:41:25	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.0.2	473	323	K		u	40.1	26.6	l	-67	5	4	100
This study	Botswana 2012	Marseilles Hill Sill	PW39-7	Botswana	PW39-7b	PW39-7b:LP-DIR-T	hargrave 2014-08-04 17:47:44	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.0.2	793	423	K		u	9	178.6	l	82.1	1.8	11	-1
This study	Botswana 2012	Marseilles Hill Sill	PW39-7	Botswana	PW39-7b	PW39-7b:LP-DIR-T	hargrave 2014-08-04 17:47:44	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.0.2	793	423	K		u	9	41	l	81.9	1.8	11	0
This study	Botswana 2012	Marseilles Hill Sill	PW39-7	Botswana	PW39-7b	PW39-7b:LP-DIR-T	hargrave 2014-08-04 17:47:44	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.0.2	793	423	K		u	9	41	l	81.9	1.8	11	100
This study	Botswana 2012	Ranku Hill Sill	PW4-1	Botswana	PW4-1b	PW4-1b:LP-DIR-T	hargrave 2014-07-29 11:19:42	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	844	838	K		u	37.3	175.5	l	38	2.9	3	-1
This study	Botswana 2012	Ranku Hill Sill	PW4-1	Botswana	PW4-1b	PW4-1b:LP-DIR-T	hargrave 2014-07-29 11:19:42	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	844	838	K		u	37.3	228	l	41.9	2.9	3	0
This study	Botswana 2012	Ranku Hill Sill	PW4-1	Botswana	PW4-1b	PW4-1b:LP-DIR-T	hargrave 2014-07-29 11:19:42	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	844	838	K		u	37.3	229	l	46.8	2.9	3	100
This study	Botswana 2012	Ranku Hill Sill	PW4-3	Botswana	PW4-3b	PW4-3b:LP-DIR-T	hargrave 2014-07-29 11:22:59	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	823	773	K		u	48.5	41.2	l	-50	15.9	4	-1
This study	Botswana 2012	Ranku Hill Sill	PW4-3	Botswana	PW4-3b	PW4-3b:LP-DIR-T	hargrave 2014-07-29 11:22:59	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	823	773	K		u	48.5	246	l	-58.8	15.9	4	0
This study	Botswana 2012	Ranku Hill Sill	PW4-3	Botswana	PW4-3b	PW4-3b:LP-DIR-T	hargrave 2014-07-29 11:22:59	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	823	773	K		u	48.5	242.5	l	-54.4	15.9	4	100
This study	Botswana 2012	Ranku Hill Sill	PW4-7	Botswana	PW4-7b	PW4-7b:LP-DIR-T	hargrave 2014-07-29 11:27:41	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	773	323	K		u	26.8	194	l	41.3	12.1	12	-1
This study	Botswana 2012	Ranku Hill Sill	PW4-7	Botswana	PW4-7b	PW4-7b:LP-DIR-T	hargrave 2014-07-29 11:27:41	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	773	323	K		u	26.8	81.2	l	56.7	12.1	12	0
This study	Botswana 2012	Ranku Hill Sill	PW4-7	Botswana	PW4-7b	PW4-7b:LP-DIR-T	hargrave 2014-07-29 11:27:41	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	773	323	K		u	26.8	76.4	l	53	12.1	12	100
This study	Botswana 2012	Sepitswane Sill	PW40-1	Botswana	PW40-1b	PW40-1b:LP-DIR-T	hargrave 2014-07-14 17:33:59	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	723	423	K		u	27.7	107.9	l	-27.5	6.1	8	-1
This study	Botswana 2012	Sepitswane Sill	PW40-1	Botswana	PW40-1b	PW40-1b:LP-DIR-T	hargrave 2014-07-14 17:33:59	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	723	423	K		u	27.7	227.1	l	-21.6	6.1	8	0
This study	Botswana 2012	Sepitswane Sill	PW40-1	Botswana	PW40-1b	PW40-1b:LP-DIR-T	hargrave 2014-07-14 17:33:59	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	723	423	K		u	27.7	224	l	-32	6.1	8	100
This study	Botswana 2012	Sepitswane Sill	PW40-2	Botswana	PW40-2b	PW40-2b:LP-DIR-T	hargrave 2014-07-14 17:35:33	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	573	373	K		u	17.3	262.6	l	-11.9	1.3	5	-1
This study	Botswana 2012	Sepitswane Sill	PW40-2	Botswana	PW40-2b	PW40-2b:LP-DIR-T	hargrave 2014-07-14 17:35:33	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	573	373	K		u	17.3	227.7	l	-9.1	1.3	5	0
This study	Botswana 2012	Sepitswane Sill	PW40-2	Botswana	PW40-2b	PW40-2b:LP-DIR-T	hargrave 2014-07-14 17:35:33	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	573	373	K		u	17.3	226.2	l	-19.6	1.3	5	100
This study	Botswana 2012	Sepitswane Sill	PW40-3	Botswana	PW40-3b	PW40-3b:LP-DIR-T	hargrave 2014-07-14 17:37:03	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	673	423	K		u	68.6	232.5	l	44.4	5	6	-1
This study	Botswana 2012	Sepitswane Sill	PW40-3	Botswana	PW40-3b	PW40-3b:LP-DIR-T	hargrave 2014-07-14 17:37:03	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	673	423	K		u	68.6	243.1	l	52.8	5	6	0
This study	Botswana 2012	Sepitswane Sill	PW40-3	Botswana	PW40-3b	PW40-3b:LP-DIR-T	hargrave 2014-07-14 17:37:03	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	673	423	K		u	68.6	245.7	l	41	5	6	100
This study	Botswana 2012	Sepitswane Sill	PW40-4	Botswana	PW40-4b	PW40-4b:LP-DIR-T	hargrave 2014-07-14 17:38:32	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.2.1	673	373	K		u	112.4	125	l	57.2	8.3	7	-1
This study	Botswana 2012	Sepitswane Sill	PW40-4	Botswana	PW40-4b	PW40-4b:LP-DIR-T	hargrave 2014-07-14 17:38:32	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	673	373	K		u	112.4	258.3	l	63.3	8.3	7	0
This study	Botswana 2012	Sepitswane Sill	PW40-4	Botswana	PW40-4b	PW40-4b:LP-DIR-T	hargrave 2014-07-14 17:38:32	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	673	373	K		u	112.4	257.7	l	51.3	8.3	7	100
This study	Botswana 2012	Rasemong North Intrusion	PW5-1	Botswana	PW5-1b	PW5-1b:LP-DIR-T	hargrave 2014-08-05 13:05:15	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.0.2	623	323	K		u	9.2	103.8	l	-16.3	2.5	7	-1
This study	Botswana 2012	Rasemong North Intrusion	PW5-1	Botswana	PW5-1b	PW5-1b:LP-DIR-T	hargrave 2014-08-05 13:05:15	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.0.2	623	323	K		u	9.2	19.2	l	-10.7	2.5	7	0
This study	Botswana 2012	Rasemong North Intrusion	PW5-1	Botswana	PW5-1b	PW5-1b:LP-DIR-T	hargrave 2014-08-05 13:05:15	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.0.2	623	323	K		u	9.2	19.2	l	-10.7	2.5	7	100
This study	Botswana 2012	Rasemong North Intrusion	PW5-2	Botswana	PW5-2b	PW5-2b:LP-DIR-T	hargrave 2014-08-05 13:06:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.0.2	623	323	K		u	5.6	99.8	l	-16.4	2.1	7	-1
This study	Botswana 2012	Rasemong North Intrusion	PW5-2	Botswana	PW5-2b	PW5-2b:LP-DIR-T	hargrave 2014-08-05 13:06:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.0.2	623	323	K		u	5.6	24.8	l	-11.3	2.1	7	0
