tab 	er_expeditions
expedition_description	expedition_start_lon	er_expedition_name	expedition_start_loc	expedition_start_lat	er_citation_names
sampling Umkondo sills in southern Botswana to complement the existing number of cooling units	25.86	Botswana 2012	"-24.6878,25.8622"	-24.6878	This study
>>>>>>>>>>
tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	This study:10.1029/2005JB003897	-25	25.00	Botswana	Region of Umkondo sills in southern Botswana	-22	27.50
>>>>>>>>>>
tab 	er_samples
sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_description	sample_type	sample_azimuth	er_location_name	er_expedition_name	sample_lat	sample_dip	sample_bed_dip	sample_lon	sample_class
T	This study	25.5	1.70E-01	pmagpy-3.2.1	PW9-10	Botswana	l	-0.2	PW9-10a	8.5	200.60		u	Botswana 2012	"PW9-10a:NRM_demag(T,Hac)0"	0	Semarule Hill Sill	9	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	25.5	1.70E-01	pmagpy-3.2.1	PW9-10	Botswana	l	-0.2	PW9-10a	8.5	200.60		u	Botswana 2012	"PW9-10a:NRM_demag(T,Hac)0"	100	Semarule Hill Sill	9	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	9.2	1.70E-01	pmagpy-3.2.1	PW9-11	Botswana	l	10.8	PW9-11a	10.5	23.50		u	Botswana 2012	"PW9-11a:NRM_demag(T,Hac)0"	-1	Semarule Hill Sill	11	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	9.2	1.70E-01	pmagpy-3.2.1	PW9-11	Botswana	l	1.6	PW9-11a	10.5	184.10		u	Botswana 2012	"PW9-11a:NRM_demag(T,Hac)0"	0	Semarule Hill Sill	11	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	9.2	1.70E-01	pmagpy-3.2.1	PW9-11	Botswana	l	1.6	PW9-11a	10.5	184.10		u	Botswana 2012	"PW9-11a:NRM_demag(T,Hac)0"	100	Semarule Hill Sill	11	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	9	1.70E-01	pmagpy-3.2.1	PW9-4	Botswana	l	-12.7	PW9-4a	8.3	249.50		u	Botswana 2012	"PW9-4a:NRM_demag(T,Hac)0"	-1	Semarule Hill Sill	6	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	9	1.70E-01	pmagpy-3.2.1	PW9-4	Botswana	l	-0.3	PW9-4a	8.3	185.00		u	Botswana 2012	"PW9-4a:NRM_demag(T,Hac)0"	0	Semarule Hill Sill	6	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	9	1.70E-01	pmagpy-3.2.1	PW9-4	Botswana	l	-0.3	PW9-4a	8.3	185.00		u	Botswana 2012	"PW9-4a:NRM_demag(T,Hac)0"	100	Semarule Hill Sill	6	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	14.3	1.70E-01	pmagpy-3.2.1	PW9-5	Botswana	l	-20.3	PW9-5a	13.3	220.10		u	Botswana 2012	"PW9-5a:NRM_demag(T,Hac)0"	-1	Semarule Hill Sill	7	7.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	14.3	1.70E-01	pmagpy-3.2.1	PW9-5	Botswana	l	4.9	PW9-5a	13.3	182.40		u	Botswana 2012	"PW9-5a:NRM_demag(T,Hac)0"	0	Semarule Hill Sill	7	7.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	14.3	1.70E-01	pmagpy-3.2.1	PW9-5	Botswana	l	4.9	PW9-5a	13.3	182.40		u	Botswana 2012	"PW9-5a:NRM_demag(T,Hac)0"	100	Semarule Hill Sill	7	7.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	6.5	1.40E-01	pmagpy-3.2.1	PW9-6	Botswana	l	17.1	PW9-6a	10	275.50		u	Botswana 2012	"PW9-6a:NRM_demag(T,Hac)0"	-1	Semarule Hill Sill	5	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	6.5	1.40E-01	pmagpy-3.2.1	PW9-6	Botswana	l	12.9	PW9-6a	10	181.90		u	Botswana 2012	"PW9-6a:NRM_demag(T,Hac)0"	0	Semarule Hill Sill	5	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	6.5	1.40E-01	pmagpy-3.2.1	PW9-6	Botswana	l	12.9	PW9-6a	10	181.90		u	Botswana 2012	"PW9-6a:NRM_demag(T,Hac)0"	100	Semarule Hill Sill	5	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	15.1	1.70E-01	pmagpy-3.2.1	PW9-7	Botswana	l	9.6	PW9-7a	3.7	31.90		u	Botswana 2012	"PW9-7a:NRM_demag(T,Hac)0"	-1	Semarule Hill Sill	10	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	15.1	1.70E-01	pmagpy-3.2.1	PW9-7	Botswana	l	-3.2	PW9-7a	3.7	193.00		u	Botswana 2012	"PW9-7a:NRM_demag(T,Hac)0"	0	Semarule Hill Sill	10	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	15.1	1.70E-01	pmagpy-3.2.1	PW9-7	Botswana	l	-3.2	PW9-7a	3.7	193.00		u	Botswana 2012	"PW9-7a:NRM_demag(T,Hac)0"	100	Semarule Hill Sill	10	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	10.4	1.70E-01	pmagpy-3.2.1	PW9-8	Botswana	l	11.1	PW9-8a	4.7	352.90		u	Botswana 2012	"PW9-8a:NRM_demag(T,Hac)0"	-1	Semarule Hill Sill	11	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	10.4	1.70E-01	pmagpy-3.2.1	PW9-8	Botswana	l	-0.8	PW9-8a	4.7	187.40		u	Botswana 2012	"PW9-8a:NRM_demag(T,Hac)0"	0	Semarule Hill Sill	11	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	10.4	1.70E-01	pmagpy-3.2.1	PW9-8	Botswana	l	-0.8	PW9-8a	4.7	187.40		u	Botswana 2012	"PW9-8a:NRM_demag(T,Hac)0"	100	Semarule Hill Sill	11	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	2.1	1.70E-01	pmagpy-3.2.1	PW12-10	Botswana	l	-2.3	PW12-10a	6.6	280.60		u	Botswana 2012	"PW12-10a:NRM_demag(T,Hac)0"	-1	Suping Sill	7	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	2.1	1.70E-01	pmagpy-3.2.1	PW12-10	Botswana	l	-5.2	PW12-10a	6.6	224.10		u	Botswana 2012	"PW12-10a:NRM_demag(T,Hac)0"	0	Suping Sill	7	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	2.1	1.70E-01	pmagpy-3.2.1	PW12-10	Botswana	l	-10.5	PW12-10a	6.6	222.90		u	Botswana 2012	"PW12-10a:NRM_demag(T,Hac)0"	100	Suping Sill	7	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	37.8	1.70E-01	pmagpy-3.2.1	PW12-11	Botswana	l	-49.3	PW12-11a	8.9	358.80		u	Botswana 2012	"PW12-11a:NRM_demag(T,Hac)0"	-1	Suping Sill	5	9.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	37.8	1.70E-01	pmagpy-3.2.1	PW12-11	Botswana	l	-65.3	PW12-11a	8.9	288.10		u	Botswana 2012	"PW12-11a:NRM_demag(T,Hac)0"	0	Suping Sill	5	9.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	37.8	1.70E-01	pmagpy-3.2.1	PW12-11	Botswana	l	-75.2	PW12-11a	8.9	292.50		u	Botswana 2012	"PW12-11a:NRM_demag(T,Hac)0"	100	Suping Sill	5	9.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	12.1	1.70E-01	pmagpy-3.2.1	PW12-12	Botswana	l	-29.7	PW12-12a	14.5	271.70		u	Botswana 2012	"PW12-12a:NRM_demag(T,Hac)0"	-1	Suping Sill	6	7.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	12.1	1.70E-01	pmagpy-3.2.1	PW12-12	Botswana	l	-29.2	PW12-12a	14.5	242.70		u	Botswana 2012	"PW12-12a:NRM_demag(T,Hac)0"	0	Suping Sill	6	7.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	12.1	1.70E-01	pmagpy-3.2.1	PW12-12	Botswana	l	-36.8	PW12-12a	14.5	238.40		u	Botswana 2012	"PW12-12a:NRM_demag(T,Hac)0"	100	Suping Sill	6	7.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	3.4	1.70E-01	pmagpy-3.2.1	PW12-1	Botswana	l	1.4	PW12-1a	8.3	232.70		u	Botswana 2012	"PW12-1a:NRM_demag(T,Hac)0"	-1	Suping Sill	4	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	3.4	1.70E-01	pmagpy-3.2.1	PW12-1	Botswana	l	10.9	PW12-1a	8.3	200.90		u	Botswana 2012	"PW12-1a:NRM_demag(T,Hac)0"	0	Suping Sill	4	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	3.4	1.70E-01	pmagpy-3.2.1	PW12-1	Botswana	l	9.1	PW12-1a	8.3	202.60		u	Botswana 2012	"PW12-1a:NRM_demag(T,Hac)0"	100	Suping Sill	4	5.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	6.9	1.70E-01	pmagpy-3.2.1	PW12-2	Botswana	l	57.9	PW12-2a	10.2	299.80		u	Botswana 2012	"PW12-2a:NRM_demag(T,Hac)0"	-1	Suping Sill	7	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	6.9	1.70E-01	pmagpy-3.2.1	PW12-2	Botswana	l	50	PW12-2a	10.2	269.50		u	Botswana 2012	"PW12-2a:NRM_demag(T,Hac)0"	0	Suping Sill	7	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	6.9	1.70E-01	pmagpy-3.2.1	PW12-2	Botswana	l	40.2	PW12-2a	10.2	271.40		u	Botswana 2012	"PW12-2a:NRM_demag(T,Hac)0"	100	Suping Sill	7	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study		1.70E-01	pmagpy-3.2.1	PW12-3	Botswana	p	71.4	PW12-3a	5.7	111.90		u	Botswana 2012	"PW12-3a:NRM_demag(T,Hac)0"	-1	Suping Sill	5	4.00E-02	LP-DIR-AF:DE-BFP:DA-DIR
T	This study		1.70E-01	pmagpy-3.2.1	PW12-3	Botswana	p	61.7	PW12-3a	5.7	349.00		u	Botswana 2012	"PW12-3a:NRM_demag(T,Hac)0"	0	Suping Sill	5	4.00E-02	LP-DIR-AF:DE-BFP:DA-DIR-GEO
T	This study		1.70E-01	pmagpy-3.2.1	PW12-3	Botswana	p	56.7	PW12-3a	5.7	334.40		u	Botswana 2012	"PW12-3a:NRM_demag(T,Hac)0"	100	Suping Sill	5	4.00E-02	LP-DIR-AF:DE-BFP:DA-DIR-TILT
T	This study	23.9	6.00E-02	pmagpy-3.2.1	PW12-4	Botswana	l	37.8	PW12-4a	6.6	86.30		u	Botswana 2012	"PW12-4a:NRM_demag(T,Hac)0"	-1	Suping Sill	4	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	23.9	6.00E-02	pmagpy-3.2.1	PW12-4	Botswana	l	34.8	PW12-4a	6.6	268.60		u	Botswana 2012	"PW12-4a:NRM_demag(T,Hac)0"	0	Suping Sill	4	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	23.9	6.00E-02	pmagpy-3.2.1	PW12-4	Botswana	l	25	PW12-4a	6.6	269.80		u	Botswana 2012	"PW12-4a:NRM_demag(T,Hac)0"	100	Suping Sill	4	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	8.2	1.40E-01	pmagpy-3.2.1	PW12-5	Botswana	l	17.9	PW12-5a	2.6	327.50		u	Botswana 2012	"PW12-5a:NRM_demag(T,Hac)0"	-1	Suping Sill	5	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	8.2	1.40E-01	pmagpy-3.2.1	PW12-5	Botswana	l	-3.5	PW12-5a	2.6	246.00		u	Botswana 2012	"PW12-5a:NRM_demag(T,Hac)0"	0	Suping Sill	5	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	8.2	1.40E-01	pmagpy-3.2.1	PW12-5	Botswana	l	-11.6	PW12-5a	2.6	245.20		u	Botswana 2012	"PW12-5a:NRM_demag(T,Hac)0"	100	Suping Sill	5	3.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	33.5	1.70E-01	pmagpy-3.2.1	PW12-6	Botswana	l	-48.6	PW12-6a	11.5	314.30		u	Botswana 2012	"PW12-6a:NRM_demag(T,Hac)0"	-1	Suping Sill	6	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	33.5	1.70E-01	pmagpy-3.2.1	PW12-6	Botswana	l	-61.2	PW12-6a	11.5	224.50		u	Botswana 2012	"PW12-6a:NRM_demag(T,Hac)0"	0	Suping Sill	6	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	33.5	1.70E-01	pmagpy-3.2.1	PW12-6	Botswana	l	-65.4	PW12-6a	11.5	206.20		u	Botswana 2012	"PW12-6a:NRM_demag(T,Hac)0"	100	Suping Sill	6	8.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	13.3	1.70E-01	pmagpy-3.2.1	PW12-7	Botswana	l	10	PW12-7a	4.4	313.20		u	Botswana 2012	"PW12-7a:NRM_demag(T,Hac)0"	-1	Suping Sill	8	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	13.3	1.70E-01	pmagpy-3.2.1	PW12-7	Botswana	l	1.7	PW12-7a	4.4	199.80		u	Botswana 2012	"PW12-7a:NRM_demag(T,Hac)0"	0	Suping Sill	8	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	13.3	1.70E-01	pmagpy-3.2.1	PW12-7	Botswana	l	0.2	PW12-7a	4.4	200.00		u	Botswana 2012	"PW12-7a:NRM_demag(T,Hac)0"	100	Suping Sill	8	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	13.3	1.20E-01	pmagpy-3.2.1	PW12-8	Botswana	l	-38.9	PW12-8a	12.2	286.60		u	Botswana 2012	"PW12-8a:NRM_demag(T,Hac)0"	-1	Suping Sill	8	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	13.3	1.20E-01	pmagpy-3.2.1	PW12-8	Botswana	l	-40.9	PW12-8a	12.2	257.30		u	Botswana 2012	"PW12-8a:NRM_demag(T,Hac)0"	0	Suping Sill	8	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	13.3	1.20E-01	pmagpy-3.2.1	PW12-8	Botswana	l	-49.9	PW12-8a	12.2	252.80		u	Botswana 2012	"PW12-8a:NRM_demag(T,Hac)0"	100	Suping Sill	8	4.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study		1.40E-01	pmagpy-3.2.1	PW12-9	Botswana	p	56.6	PW12-9a	11.4	14.30		u	Botswana 2012	"PW12-9a:NRM_demag(T,Hac)0"	-1	Suping Sill	5	3.00E-02	LP-DIR-AF:DE-BFP:DA-DIR
T	This study		1.40E-01	pmagpy-3.2.1	PW12-9	Botswana	p	39	PW12-9a	11.4	304.60		u	Botswana 2012	"PW12-9a:NRM_demag(T,Hac)0"	0	Suping Sill	5	3.00E-02	LP-DIR-AF:DE-BFP:DA-DIR-GEO
T	This study		1.40E-01	pmagpy-3.2.1	PW12-9	Botswana	p	29.7	PW12-9a	11.4	302.00		u	Botswana 2012	"PW12-9a:NRM_demag(T,Hac)0"	100	Suping Sill	5	3.00E-02	LP-DIR-AF:DE-BFP:DA-DIR-TILT
T	This study	0	4.00E-02	pmagpy-3.2.1	PW13-11	Botswana	l	17.9	PW13-11a	8.4	26.90		u	Botswana 2012	"PW13-11a:NRM_demag(T,Hac)0"	-1	Gajong Donut Sill	4	2.00E-02	LP-DIR-AF:DE-BFL-A:DA-DIR
T	This study	0	4.00E-02	pmagpy-3.2.1	PW13-11	Botswana	l	10.7	PW13-11a	8.4	131.00		u	Botswana 2012	"PW13-11a:NRM_demag(T,Hac)0"	0	Gajong Donut Sill	4	2.00E-02	LP-DIR-AF:DE-BFL-A:DA-DIR-GEO
T	This study	0	4.00E-02	pmagpy-3.2.1	PW13-11	Botswana	l	10.7	PW13-11a	8.4	131.00		u	Botswana 2012	"PW13-11a:NRM_demag(T,Hac)0"	100	Gajong Donut Sill	4	2.00E-02	LP-DIR-AF:DE-BFL-A:DA-DIR-TILT
T	This study	5.5	3.00E-02	pmagpy-3.2.1	PW13-1	Botswana	l	64.3	PW13-1a	2.2	111.80		u	Botswana 2012	"PW13-1a:NRM_demag(T,Hac)0"	-1	Gajong Donut Sill	6	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	5.5	3.00E-02	pmagpy-3.2.1	PW13-1	Botswana	l	64	PW13-1a	2.2	55.70		u	Botswana 2012	"PW13-1a:NRM_demag(T,Hac)0"	0	Gajong Donut Sill	6	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	5.5	3.00E-02	pmagpy-3.2.1	PW13-1	Botswana	l	64	PW13-1a	2.2	55.70		u	Botswana 2012	"PW13-1a:NRM_demag(T,Hac)0"	100	Gajong Donut Sill	6	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	7.1	8.00E-02	pmagpy-3.2.1	PW13-2	Botswana	l	14.1	PW13-2a	1.4	335.40		u	Botswana 2012	"PW13-2a:NRM_demag(T,Hac)0"	-1	Gajong Donut Sill	7	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	7.1	8.00E-02	pmagpy-3.2.1	PW13-2	Botswana	l	-1.5	PW13-2a	1.4	156.60		u	Botswana 2012	"PW13-2a:NRM_demag(T,Hac)0"	0	Gajong Donut Sill	7	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	7.1	8.00E-02	pmagpy-3.2.1	PW13-2	Botswana	l	-1.5	PW13-2a	1.4	156.60		u	Botswana 2012	"PW13-2a:NRM_demag(T,Hac)0"	100	Gajong Donut Sill	7	2.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	5.3	6.00E-02	pmagpy-3.2.1	PW13-3	Botswana	l	54.7	PW13-3a	6.4	227.90		u	Botswana 2012	"PW13-3a:NRM_demag(T,Hac)0"	-1	Gajong Donut Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	5.3	6.00E-02	pmagpy-3.2.1	PW13-3	Botswana	l	60.6	PW13-3a	6.4	321.80		u	Botswana 2012	"PW13-3a:NRM_demag(T,Hac)0"	0	Gajong Donut Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	5.3	6.00E-02	pmagpy-3.2.1	PW13-3	Botswana	l	60.6	PW13-3a	6.4	321.80		u	Botswana 2012	"PW13-3a:NRM_demag(T,Hac)0"	100	Gajong Donut Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	1.1	6.00E-02	pmagpy-3.2.1	PW13-4	Botswana	l	24.7	PW13-4a	0.9	12.00		u	Botswana 2012	"PW13-4a:NRM_demag(T,Hac)0"	-1	Gajong Donut Sill	9	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	1.1	6.00E-02	pmagpy-3.2.1	PW13-4	Botswana	l	10	PW13-4a	0.9	175.80		u	Botswana 2012	"PW13-4a:NRM_demag(T,Hac)0"	0	Gajong Donut Sill	9	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	1.1	6.00E-02	pmagpy-3.2.1	PW13-4	Botswana	l	10	PW13-4a	0.9	175.80		u	Botswana 2012	"PW13-4a:NRM_demag(T,Hac)0"	100	Gajong Donut Sill	9	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	1.9	6.00E-02	pmagpy-3.2.1	PW13-5	Botswana	l	15.6	PW13-5a	1	52.10		u	Botswana 2012	"PW13-5a:NRM_demag(T,Hac)0"	-1	Gajong Donut Sill	9	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	1.9	6.00E-02	pmagpy-3.2.1	PW13-5	Botswana	l	4.9	PW13-5a	1	178.10		u	Botswana 2012	"PW13-5a:NRM_demag(T,Hac)0"	0	Gajong Donut Sill	9	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	1.9	6.00E-02	pmagpy-3.2.1	PW13-5	Botswana	l	4.9	PW13-5a	1	178.10		u	Botswana 2012	"PW13-5a:NRM_demag(T,Hac)0"	100	Gajong Donut Sill	9	7.50E-03	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	4.4	6.00E-02	pmagpy-3.2.1	PW13-6	Botswana	l	36.1	PW13-6a	9.4	85.00		u	Botswana 2012	"PW13-6a:NRM_demag(T,Hac)0"	-1	Gajong Donut Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	4.4	6.00E-02	pmagpy-3.2.1	PW13-6	Botswana	l	34.6	PW13-6a	9.4	226.20		u	Botswana 2012	"PW13-6a:NRM_demag(T,Hac)0"	0	Gajong Donut Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	4.4	6.00E-02	pmagpy-3.2.1	PW13-6	Botswana	l	34.6	PW13-6a	9.4	226.20		u	Botswana 2012	"PW13-6a:NRM_demag(T,Hac)0"	100	Gajong Donut Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	5.4	6.00E-02	pmagpy-3.2.1	PW13-7	Botswana	l	26.2	PW13-7a	9.3	168.60		u	Botswana 2012	"PW13-7a:NRM_demag(T,Hac)0"	-1	Gajong Donut Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	5.4	6.00E-02	pmagpy-3.2.1	PW13-7	Botswana	l	33	PW13-7a	9.3	273.80		u	Botswana 2012	"PW13-7a:NRM_demag(T,Hac)0"	0	Gajong Donut Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	5.4	6.00E-02	pmagpy-3.2.1	PW13-7	Botswana	l	33	PW13-7a	9.3	273.80		u	Botswana 2012	"PW13-7a:NRM_demag(T,Hac)0"	100	Gajong Donut Sill	6	2.00E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	0.8	7.00E-02	pmagpy-3.2.1	PW14-1	Botswana	l	-50.3	PW14-1a	0.2	275.80		u	Botswana 2012	"PW14-1a:NRM_demag(T,Hac)0"	-1	Mogatelwane 1 Sill	8	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	0.8	7.00E-02	pmagpy-3.2.1	PW14-1	Botswana	l	-49	PW14-1a	0.2	13.60		u	Botswana 2012	"PW14-1a:NRM_demag(T,Hac)0"	0	Mogatelwane 1 Sill	8	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	0.8	7.00E-02	pmagpy-3.2.1	PW14-1	Botswana	l	-47.3	PW14-1a	0.2	17.60		u	Botswana 2012	"PW14-1a:NRM_demag(T,Hac)0"	100	Mogatelwane 1 Sill	8	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	0.4	1.00E-01	pmagpy-3.2.1	PW14-2	Botswana	l	-11	PW14-2a	0.7	259.40		u	Botswana 2012	"PW14-2a:NRM_demag(T,Hac)0"	-1	Mogatelwane 1 Sill	11	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	0.4	1.00E-01	pmagpy-3.2.1	PW14-2	Botswana	l	-7.7	PW14-2a	0.7	14.60		u	Botswana 2012	"PW14-2a:NRM_demag(T,Hac)0"	0	Mogatelwane 1 Sill	11	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	0.4	1.00E-01	pmagpy-3.2.1	PW14-2	Botswana	l	-6	PW14-2a	0.7	15.10		u	Botswana 2012	"PW14-2a:NRM_demag(T,Hac)0"	100	Mogatelwane 1 Sill	11	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	0.8	1.00E-01	pmagpy-3.2.1	PW14-3	Botswana	l	52	PW14-3a	0.5	248.80		u	Botswana 2012	"PW14-3a:NRM_demag(T,Hac)0"	-1	Mogatelwane 1 Sill	11	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	0.8	1.00E-01	pmagpy-3.2.1	PW14-3	Botswana	l	54.7	PW14-3a	0.5	21.70		u	Botswana 2012	"PW14-3a:NRM_demag(T,Hac)0"	0	Mogatelwane 1 Sill	11	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	0.8	1.00E-01	pmagpy-3.2.1	PW14-3	Botswana	l	56.6	PW14-3a	0.5	16.60		u	Botswana 2012	"PW14-3a:NRM_demag(T,Hac)0"	100	Mogatelwane 1 Sill	11	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	0.7	9.00E-02	pmagpy-3.2.1	PW14-4	Botswana	l	77.7	PW14-4a	2.2	221.40		u	Botswana 2012	"PW14-4a:NRM_demag(T,Hac)0"	-1	Mogatelwane 1 Sill	10	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	0.7	9.00E-02	pmagpy-3.2.1	PW14-4	Botswana	l	73.3	PW14-4a	2.2	54.20		u	Botswana 2012	"PW14-4a:NRM_demag(T,Hac)0"	0	Mogatelwane 1 Sill	10	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	0.7	9.00E-02	pmagpy-3.2.1	PW14-4	Botswana	l	76.7	PW14-4a	2.2	46.70		u	Botswana 2012	"PW14-4a:NRM_demag(T,Hac)0"	100	Mogatelwane 1 Sill	10	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	1.3	8.00E-02	pmagpy-3.2.1	PW14-5	Botswana	l	70.3	PW14-5a	1.6	198.70		u	Botswana 2012	"PW14-5a:NRM_demag(T,Hac)0"	-1	Mogatelwane 1 Sill	9	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
T	This study	1.3	8.00E-02	pmagpy-3.2.1	PW14-5	Botswana	l	79.7	PW14-5a	1.6	57.50		u	Botswana 2012	"PW14-5a:NRM_demag(T,Hac)0"	0	Mogatelwane 1 Sill	9	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-GEO
T	This study	1.3	8.00E-02	pmagpy-3.2.1	PW14-5	Botswana	l	83.2	PW14-5a	1.6	44.40		u	Botswana 2012	"PW14-5a:NRM_demag(T,Hac)0"	100	Mogatelwane 1 Sill	9	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR-TILT
T	This study	0.9	8.00E-02	pmagpy-3.2.1	PW14-6	Botswana	l	74.9	PW14-6a	2.1	245.50		u	Botswana 2012	"PW14-6a:NRM_demag(T,Hac)0"	-1	Mogatelwane 1 Sill	9	1.50E-02	LP-DIR-AF:DE-BFL:DA-DIR
